Date,Open,High,Low,Close,Volume,Ticker
2004-10-05,58.0102,61.22449,58.0102,59.948980000000006,426014,ACFC
2004-10-06,60.10204,63.673469999999995,59.69388000000001,62.7551,84184,ACFC
2004-10-07,63.52041,63.52041,61.9898,62.2449,12377,ACFC
2004-10-08,62.653059999999996,63.77551,62.2449,63.673469999999995,43995,ACFC
2004-10-11,63.469390000000004,63.77551,63.06123,63.673469999999995,6998,ACFC
2004-10-12,63.418369999999996,63.72449,62.80611999999999,62.80611999999999,5586,ACFC
2004-10-13,63.77551,63.77551,62.295919999999995,62.60204,10646,ACFC
2004-10-14,63.2653,63.2653,62.2449,62.5,20338,ACFC
2004-10-15,63.0102,65.66327,62.5,63.57143000000001,47987,ACFC
2004-10-18,65.05102,65.40816,63.77551,63.97959,5154,ACFC
2004-10-19,64.03061,64.28571,63.57143000000001,63.97959,1529,ACFC
2004-10-20,63.2653,63.77551,62.551019999999994,62.7551,4175,ACFC
2004-10-21,63.2653,65.5102,62.7551,64.54082,17195,ACFC
2004-10-22,63.77551,67.09184,63.77551,65.81633000000001,11662,ACFC
2004-10-25,66.78571,66.78571,65.71429,65.91837,2857,ACFC
2004-10-26,65.81633000000001,65.81633000000001,65.05102,65.10204,3596,ACFC
2004-10-27,65.71429,65.81633000000001,64.54082,65.81633000000001,4849,ACFC
2004-10-28,64.79592,65.30611999999999,64.69388000000001,64.79592,5941,ACFC
2004-10-29,66.07143,66.07143,65.05102,65.05102,5774,ACFC
2004-11-01,65.15306,66.07143,65.05102,65.91837,7968,ACFC
2004-11-02,65.56123000000001,66.07143,65.30611999999999,66.07143,5186,ACFC
2004-11-03,66.07143,66.07143,65.40816,65.96939,8855,ACFC
2004-11-04,66.07143,66.12245,65.81633000000001,65.96939,17401,ACFC
2004-11-05,65.81633000000001,66.32653,65.56123000000001,66.32653,13205,ACFC
2004-11-08,66.32653,67.39796,65.81633000000001,66.88776,9492,ACFC
2004-11-09,67.5,68.41837,67.09184,68.41837,9591,ACFC
2004-11-10,68.41837,68.41837,66.58163,67.34694,5934,ACFC
2004-11-11,67.34694,67.85714,66.68366999999999,67.09184,3626,ACFC
2004-11-12,67.70408,67.70408,66.58163,66.83673,6656,ACFC
2004-11-15,67.34694,67.34694,66.83673,67.2449,1602,ACFC
2004-11-16,66.88776,67.55102,66.88776,67.55102,1770,ACFC
2004-11-17,68.62245,70.05102,68.11224,69.13265,11380,ACFC
2004-11-18,68.36735,69.79592,68.2653,69.79592,4004,ACFC
2004-11-19,69.89796,70.15306,68.11224,68.46939,6012,ACFC
2004-11-22,69.4898,69.84694,68.36735,69.28571,2855,ACFC
2004-11-23,69.38776,72.65306,69.13265,70.81633000000001,8248,ACFC
2004-11-24,70.81633000000001,73.21429,70.35714,71.93876999999999,7112,ACFC
2004-11-26,72.65306,72.65306,71.9898,72.19388000000001,1539,ACFC
2004-11-29,73.21429,73.21429,71.78571,72.65306,6912,ACFC
2004-11-30,71.93876999999999,73.97959,71.93876999999999,73.36735,4125,ACFC
2004-12-01,73.62245,73.62245,71.42857,73.46939,9747,ACFC
2004-12-02,73.62245,74.64286,72.90816,73.97959,9763,ACFC
2004-12-03,77.29592,77.29592,72.39796,76.07143,7322,ACFC
2004-12-06,76.02041,76.02041,74.33673,75.0,4365,ACFC
2004-12-07,75.35714,75.45918,72.34694,73.82653,2054,ACFC
2004-12-08,73.97959,74.2347,72.70408,73.46939,3494,ACFC
2004-12-09,73.21429,73.2653,71.93876999999999,72.70408,6082,ACFC
2004-12-10,71.42857,73.21429,71.42857,72.70408,4470,ACFC
2004-12-13,72.34694,76.27551,71.78571,75.81633000000001,2951,ACFC
2004-12-14,74.28571,74.28571,73.2653,73.67347,2414,ACFC
2004-12-15,76.02041,76.02041,73.97959,74.54082,2286,ACFC
2004-12-16,76.02041,76.27551,73.97959,74.03061,6314,ACFC
2004-12-17,75.5102,75.61224,69.38776,69.38776,63625,ACFC
2004-12-20,73.36735,73.36735,68.87755,69.28571,16531,ACFC
2004-12-21,70.05102,72.7551,69.08163,70.7653,11931,ACFC
2004-12-22,70.45918,71.83673,70.35714,71.22449,2314,ACFC
2004-12-23,71.68366999999999,71.68366999999999,70.20408,70.86735,3772,ACFC
